i_id,s_id,data,esg_type,promise_status,promise_string,verification_timeline,evidence_status,evidence_string,evidence_quality,company,ticker,page_number,pdf_url,company_source
10795,V4000_61098,"自 2021 年導入 RPA 流程自動化機器人，將例行性的人工作業交由自動化機器人來執行，並推展資訊數位工具普及化，累計至 2024 年共 33 個部門導入 RPA 自動化工具，占全公司 40% 部門，上線使用之自動化流程達 185 支，累計約 14.92 個全職人力 (FTE)，共計為 2,626 小時。全年度舉辦教育訓練及推廣活動達 12 場，課程包含第三季起開辦新人通識課程，使新進同仁初入企業即可充分瞭解 RPA，以及開發實作培訓課程人員，讓初學開發同仁可縮短開發時間；全年度累積參加教育訓練及推廣活動共計 75 個部門、672 人次。",S;G,Yes,推展資訊數位工具普及化， ｜ 使新進同仁初入企業即可充分瞭解 RPA，以及開發實作培訓課程人員，讓初學開發同仁可縮短開發時間；,already,Yes,"自 2021 年導入 RPA 流程自動化機器人，將例行性的人工作業交由自動化機器人來執行， ｜ 累計至 2024 年共 33 個部門導入 RPA 自動化工具，占全公司 40% 部門，上線使用之自動化流程達 185 支，累計約 14.92 個全職人力 (FTE)，共計為 2,626 小時。全年度舉辦教育訓練及推廣活動達 12 場，課程包含第三季起開辦新人通識課程， ｜ 全年度累積參加教育訓練及推廣活動共計 75 個部門、672 人次。",Clear,fubon,2881,100,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/fubon_2881_page_100.pdf,https://esg.fubonlife.com.tw/esg-report
10796,V4000_67072,"本公司持續關注不同類型船舶替代燃料 ( 如生質燃油、甲醇、氨、氫 ) 之技術成熟度、供應鏈垂直整合之完整性及國際環保法規之發展。本公司已簽訂 5 艘 15,500 TEU 級 LNG 雙燃料貨櫃船，預計 2026 年起陸續投入營運，LNG 燃料碳排放相較於傳統燃油減少約 20%，並且為現階段發展成熟度較高的替代燃料，透過選擇更潔淨的 LNG 動力雙燃料船作為新造船規劃，同時，規劃使用符合國際永續發展與碳驗證 ISCC(International Sustainability & Carbon Certification) 製程認證之生質燃油替代傳統油品，預計可較傳統燃油燃料減少船舶燃料全生命周期 (well-to-wake) 碳排放量約 20%，以期減少碳排，提升整體船隊營運競爭力。2024 年起已陸續安排種子船員取得 LNG 基礎與進階及機型訓練證照 (IGF CODE)，以符合 LNG 新船交付後營運需要。",E,Yes,本公司持續關注不同類型船舶替代燃料 ( 如生質燃油、甲醇、氨、氫 ) 之技術成熟度、供應鏈垂直整合之完整性及國際環保法規之發展 ｜ 展。,between_2_and_5_years,Yes,"本公司已簽訂 5 艘 15,500 TEU 級 LNG 雙燃料貨櫃船，預計 2026 年起陸續投入營運，LNG 燃料碳排放相較於傳統燃油減少約 20%，並且為現階段發展成熟度較高的替代燃料，透過選擇更潔淨的 LNG 動力雙燃料船作為新造船規劃，同時，規劃使用符合國際永續發展與碳驗證 ISCC(International Sustainability & Carbon Certification) 製程認證之生質燃油替代傳統油品，預計可較傳統燃油燃料減少船舶燃料全生命周期 (well-to-wake) 碳排放量約 20%，以期減少碳排，",Clear,ymtc,2609,93,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/ymtc_2609_page_93.pdf,https://esg.yangming.com/esg/sustainability_report/1/
10797,V4000_16008,鴻海已展示了有效鑑別和公平評估對利害關係者的過程，其中已刻一系對來自廣泛來源的環境、社會和治理主題，對於其營運活動所帶來的衝擊的過程。其鑑別評估已透過定性化和定量相結合的目標愈來達成，本查證可持續提請佐證管道，透過多元管道與利害關係人揭露重大主題進展與成果，並透過決策流程提升與各方的互信與合作，持續優化企業溝通競爭力。,G,Yes,本查證可持續提請佐證管道，,between_2_and_5_years,No,,N/A,honhai,2317,137,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/honhai_2317_page_137.pdf,https://www.honhai.com/zh-tw/CSR
10798,V4000_24036,為廣納同仁意見，台灣子公司依《勞資會議實施要點》舉辦勞資會議，2024年一共召開26場勞資會議；另於提供多樣管道如企業平台員工討論區、高階主管座談等，一同參與企業營運概況、勞動條件與勞工福利等討論事項。同時設有職工福利委員會，福利委員由公司所有部門各自推舉勞工代表而組成，定期舉行會議，以充分照顧同仁及促進勞資和諧。,S,Yes,定期舉行會議，以充分照顧同仁及促進勞資和諧。,longer_than_5_years,Yes,台灣子公司依《勞資會議實施要點》舉辦勞資會議，2024年一共召開26場勞資會議；另於提供多樣管道如企業平台員工討論區、高階主管座談等，一同參與企業營運概況、勞動條件與勞工福利等討論事項。同,Clear,chailease,5871,125,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/chailease_5871_page_125.pdf,https://www.chaileaseholding.com/CSR/ReportDownload
10799,V4000_56049,為培育專業的汽車零件管理人才，楊梅物流中心設有多樣化之人才培訓設施，包括教育場及道場，提供完整與專業的學習空間。,S,No,,N/A,N/A,,N/A,hotaimotor,2207,14,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/hotaimotor_2207_page_14.pdf,https://www.hotaimotor.com.tw/Sustainability/Reports
10800,V4000_32042,半導體科技發展日新月異，掀起產業競爭熱潮，人才需求的迫切成為未來產業發展的一大挑戰，日月光投控以培育下一代科技人才為目標，長期與大專院校進行產學合作，期能培養學生提早掌握產業需求、研發半導體先進技術，充分連結學術知識與產業實務，為產業鍊缺才提供解方，同時開設各類產業專班、學程與實習名額，促進產學接軌，啟發學生學用合一的能力，為半導體產業人才挹注新動能，共創產學界多贏局面。,S,Yes,日月光投控以培育下一代科技人才為目標，,already,Yes,長期與大專院校進行產學合作，期能培養學生提早掌握產業需求、研發半導體先進技術，充分連結學術知識與產業實務，為產業鍊缺才提供解方，同時開設各類產業專班、學程與實習名額，促進產學接軌，啟發學生學用合一的能力，為半導體產業人才挹注新動能，共創產學界多贏局面。,Clear,aseh,3711,225,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/aseh_3711_page_225.pdf,https://www.aseglobal.com/ch/csr/csr-download/
10801,V4000_53086,PA0100 具有多項優勢，包括高精度、低電阻溫度係數 ( TCR )、低熱電動勢 ( thermal EMF ) 等。特別是阻值 < 2mΩ 的 PA0100，還可以作為金屬跳線 ( metal jumper ) 使用。此外，PA0100 能承受高達 6 安培的電流，具備高功率特性，從而減少客戶用電量，實現節能效果。,E,Yes,還可以作為金屬跳線 ( metal jumper ) 使用。此外，PA0100 能承受高達 6 安培的電流，具備高功率特性，從而減少客戶用電量，實現節能效果。,already,Yes,PA0100 具有多項優勢，包括高精度、低電阻溫度係數 ( TCR )、低熱電動勢 ( thermal EMF ) 等。特別是阻值 < 2mΩ 的 PA0100，,Clear,yageo,2327,49,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/yageo_2327_page_49.pdf,https://www.yageogroup.com/About/Sustainability
10802,V4000_13037,研華於 2024 年正式啟動 CST（Corporate Structure Transformation）企業轉型計畫，以企業成長驅動制度、組織經營模式升級、數位轉型為三大核心方向，推動企業未來的發展藍圖。為確保計畫能夠落實至關鍵人才培育，研華進一步設立專業學院，提供系統化的學習資源，強化組織核心競爭力。AI 學院以數位轉型目標為核心，培養內部 AI 技術人才，加速 AI 技術在各業務單位的應用，提升營運效率與決策能力；而 M&A 學院則與企業成長驅動制度緊密連結，透過併購與投資專業的培訓，強化團隊在市場拓展與企業成長策略上的專業能力。,S,Yes,進一步設立專業學院，,already,Yes,提供系統化的學習資源，強化組織核心競爭力。 ｜ AI  ｜ AI  ｜ 培養內部  ｜ AI  ｜ AI  ｜ 技術人才，加速  ｜ AI  ｜ AI  ｜ 技術在各業務單位的應用，提升營運效率與決策能力；,Clear,acl,2395,163,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/acl_2395_page_163.pdf,https://esg.advantech.com/zh-tw/downloads/sustainability-report
10803,V4000_12062,自來水及再生水皆來自第三方供應水源，2024 年聯電集團第三方供應水源取水量為 25.98 百萬公噸，單位產品用水量為 98.2 m³/wafer-m²；聯電取水量為 17.64 百萬公噸、單位產品用水量為 89.7 m³/wafer-m²，較 2023 年增加，主因為產能調整及 Fab12A P6 以及 Fab 12i P3 新廠裝機用水量增加影響。,E,No,,N/A,N/A,,N/A,umc,2303,110,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/umc_2303_page_110.pdf,https://www.umc.com/zh-TW/Download/corporate_sustainability_reports
10804,V4000_65088,緯創尊重所有員工之自由與權利，並於全球所有營運據點普遍建置開放的意見表達平台及問題舉報管道，以充分掌握員工對於工作條件及工作環境等議題之需求與期待，員工可以在保密、不用擔心受到報復的情況下，充分表達對公司的建議或是提出問題。針對性騷擾議題，公司訂頒獨立之管理辦法及事件處理流程，設置專屬之舉報專線、信箱等問題反映管道，並透過明確的責任規範確保舉報人之隱私及人身安全。,S,No,,N/A,N/A,,N/A,Wistron,3231,157,https://esg.wistron.com/ch/report-download/esg/NoakpM47xGKX/2024SustainabilityReportCH.pdf%20,https://esg.wistron.com/ch/report-download
10805,V4000_47038,2023 年開始響應推動衛福部「全國 C 肝根除計畫」，2023~2024 年健檢同步提供為期二年 C 肝抗體篩檢，抗體呈陽性者進一步提供 C 肝抗原檢查，2023 年篩檢出 3 位同仁且至雲林長庚肝病防治中心接受 C 肝抗病毒藥物治療完成，2024 年度再篩檢出 1 位同仁接受治療中，待其完成治療後，本公司即為「無 C 肝職場」。,S,Yes,2023 年開始響應推動衛福部「全國 C 肝根除計畫」，,already,Yes,2023~2024 年健檢同步提供為期二年 C 肝抗體篩檢，抗體呈陽性者進一步提供 C 肝抗原檢查，2023 年篩檢出 3 位同仁且至雲林長庚肝病防治中心接受 C 肝抗病毒藥物治療完成，2024 年度再篩檢出 1 位同仁接受治療中，待其完成治療後，本公司即為「無 C 肝職場」。,Clear,fpcc,6505,89,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/fpcc_6505_page_89.pdf,https://fpcc-esg.com/
10806,V4000_42095,為深化聯發科技經理人與股東的價值連結及公司永續經營承諾，公司於 2022 年制定經理人基本持股規範 (MediaTek Inc. Executive Officer Stock Ownership Guidelines)，訂定公司經理人任職期間須持有年固定薪一定倍數價值之公司股票，並應於受任命為經理人後三年內達成持股數量，建立經理人長期持有公司股票制度。,G,Yes,1月27日,already,Yes,公司於 2022 年制定經理人基本持股規範 (MediaTek Inc. Executive Officer Stock Ownership Guidelines)，訂定公司經理人任職期間須持有年固定薪一定倍數價值之公司股票，並應於受任命為經理人後三年內達成持股數量，建立經理人長期持有公司股票制度。,Clear,mediatek,2454,39,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/mediatek_2454_page_39.pdf,https://corp.mediatek.tw/about/sustainability
10807,V4000_66091,"為降低車輛在生命週期中產生的環境衝擊，和泰汽車積極導入各種污染防制設備及流程，目前已針對供油系統、揮發性有機溶劑、再生零件與環境危害物質，進行回收或再利用等措施，並逐步將範圍擴大至經銷商及供應商。    - 中央供油    和泰汽車協助經銷商服務據點自 2003 年起導入中央供油設備，減少機油瓶廢棄量，持續推動廢棄物減量措施，2011 年已 100% 完成建置，總投資金額約 1.4 億元。平均每年減量百萬瓶的機油空瓶，自 2011 年累計 2024 年共減量 5,524 萬瓶，減少重量達 326 萬公斤大幅減少油氣飄散和環境污染的衝擊，而所更換之廢油則委外由合格之廠商進行後續之處理。",E,Yes,為降低車輛在生命週期中產生的環境衝擊，和泰汽車積極導入各種污染防制設備及流程，,between_2_and_5_years,Yes,"目前已針對供油系統、揮發性有機溶劑、再生零件與環境危害物質，進行回收或再利用等措施，並逐步將範圍擴大至經銷商及供應商。     ｜ 和泰汽車協助經銷商服務據點自 2003 年起導入中央供油設備，減少機油瓶廢棄量，持續推動廢棄物減量措施，2011 年已 100% 完成建置，總投資金額約 1.4 億元。平均每年減量百萬瓶的機油空瓶，自 2011 年累計 2024 年共減量 5,524 萬瓶，減少重量達 326 萬公斤大幅減少油氣飄散和環境污染的衝擊，而所更換之廢油則委外由合格之廠商進行後續之處理。",Clear,hotaimotor,2207,103,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/hotaimotor_2207_page_103.pdf,https://www.hotaimotor.com.tw/Sustainability/Reports
10808,V4000_63092,在自然資本保育方面，台達目標於 2050 年實現淨值正面效益 (NPI)。2024 年成為 TNFD Early Adopters，並首次發表《氣候與自然生物多樣性報告書》，依循 TCFD、TNFD 與 IFRS S2 等國際準則，提升揭露品質與透明度。同年，參與聯合國生物多樣性 COP16 分享自身實踐，並連署 Business for Nature 發起之「Renewed policy ambition on nature」企業聲明，倡議將自然納入政策決策。,E,Yes,在自然資本保育方面，台達目標於 2050 年實現淨值正面效益 (NPI)。2,longer_than_5_years,Yes,2024 年成為 TNFD Early Adopters，並首次發表《氣候與自然生物多樣性報告書》，依循 TCFD、TNFD 與 IFRS S2 等國際準則，提升揭露品質與透明度。同年，參與聯合國生物多樣性 COP16 分享自身實踐，並連署 Business for Nature 發起之「Renewed policy ambition on nature」企業聲明，倡議將自然納入政策決策。,Clear,delta,2308,3,https://hsxn1sjvkgtdpixe.public.blob.vercel-storage.com/delta_2308_page_3.pdf,https://esg.deltaww.com/CSR-Reports
